,country,year,is_female,age,suicides_no,population,suicides/100kpopulation,gdp_for_year,gdp_per_capita,generation
27994,Canada,2018,False,0,22.0,37065084,0.059355052,1730000000000.0,46548.52036,Generation X
27995,Chile,2018,False,0,8.0,18701450,0.042777432,298000000000.0,15888.14436,Generation X
27996,"China, Hong Kong SAR",2018,False,0,57.0,1402760000,0.0,13900000000000.0,9905.342004,Generation X
27997,Colombia,2018,False,0,57.0,49276961,0.115672718,334000000000.0,6729.583332,Generation X
27998,Costa Rica,2018,False,0,1.0,5040734,0.019838381,62420165100.0,12485.4239,Generation X
27999,Croatia,2018,False,0,1.0,4087843,0.0,62247874949.0,15227.5601,Generation X
28000,Cuba,2018,False,0,3.0,11328244,0.02648248,100000000000.0,8824.194008,Generation X
28001,Cyprus,2018,False,0,0.0,1218831,0.0,25522671233.0,29334.11093,Generation X
28002,Czechia,2018,False,0,1.0,10629928,0.009407401,249000000000.0,23419.73561,Generation X
28003,Denmark,2018,False,0,2.0,5793636,0.034520636,357000000000.0,61591.92887,Generation X
28004,Dominican Republic,2018,False,0,7.0,10765531,0.065022338,85555378043.0,8050.644076,Generation X
28005,Ecuador,2018,False,0,51.0,17015672,0.29972369,108000000000.0,6295.934662,Generation X
28006,Egypt,2018,False,0,3.0,103740765,0.002891824,250000000000.0,2537.125185,Generation X
28007,El Salvador,2018,False,0,0.0,6276342,0.0,26020850000.0,4052.624775,Generation X
28008,Estonia,2018,False,0,1.0,1321977,0.075644281,30474612057.0,23052.30126,Generation X
28009,Finland,2018,False,0,4.0,5515525,0.072522561,276000000000.0,49964.49991,Generation X
28010,Georgia,2018,False,0,0.0,3726549,0.0,17599700091.0,4722.787783,Generation X
28011,Germany,2018,False,0,8.0,82905782,0.009649508,3980000000000.0,47950.18081,Generation X
28012,Greece,2018,False,0,1.0,10732882,0.009317162,212000000000.0,19747.34258,Generation X
28013,Grenada,2018,False,0,0.0,121838,0.0,1166523556.0,10466.88221,Generation X
28014,Guatemala,2018,False,0,9.0,16346950,0.055056142,73208583759.0,4478.424646,Generation X
28015,Hungary,2018,False,0,3.0,9775564,0.030688766,161000000000.0,16427.37276,Generation X
28016,Iceland,2018,False,0,0.0,352721,0.0,26267063758.0,74469.80406,Generation X
28017,Ireland,2018,False,0,2.0,4867316,0.041090408,385000000000.0,79068.97461,Generation X
28018,Israel,2018,False,0,1.0,8882800,0.011257712,374000000000.0,42063.45313,Generation X
28019,Italy,2018,False,0,7.0,60421760,0.0,2090000000000.0,34605.26273,Generation X
28020,Japan,2018,False,0,66.0,126811000,0.052045958,5040000000000.0,39808.16856,Generation X
28021,Jordan,2018,False,0,0.0,10459865,0.0,42932112676.0,4308.151074,Generation X
28022,Kazakhstan,2018,False,0,41.0,18276452,0.224332381,179000000000.0,9812.626371,Generation X
28023,Kuwait,2018,False,0,0.0,4317185,0.0,138000000000.0,33399.06044,Generation X
28024,Kyrgyzstan,2018,False,0,8.0,6322800,0.126526223,8271108638.0,1308.140165,Generation X
28025,Latvia,2018,False,0,0.0,1927174,0.0,34412210812.0,17856.30712,Generation X
28026,Lebanon,2018,False,0,0.0,5950839,0.0,55276157552.0,8058.444337,Generation X
28027,Lithuania,2018,False,0,0.0,2801543,0.0,53724663843.0,19176.81215,Generation X
28028,Luxembourg,2018,False,0,0.0,607950,0.0,71250208996.0,117197.4817,Generation X
28029,Maldives,2018,False,0,0.0,489758,0.0,5300962660.0,10279.07998,Generation X
28030,Malta,2018,False,0,0.0,484630,0.0,14864712990.0,30672.29224,Generation X
28031,Mauritius,2018,False,0,0.0,1265303,0.0,14181951059.0,11208.34382,Generation X
28032,Mexico,2018,False,0,121.0,124013861,0.097569739,1220000000000.0,9686.984927,Generation X
28033,Montenegro,2018,False,0,0.0,622227,0.0,5504166667.0,8845.914219,Generation X
28034,Netherlands,2018,False,0,4.0,17231624,0.023213134,914000000000.0,53018.62936,Generation X
28035,Nicaragua,2018,False,0,4.0,6572233,0.060862115,13025239912.0,2014.575189,Generation X
28036,North Macedonia,2018,False,0,1.0,2076217,0.048164522,12683070061.0,6108.740108,Generation X
28037,Panama,2018,False,0,1.0,4165255,0.024008134,64929409212.0,15544.99908,Generation X
28038,Paraguay,2018,False,0,6.0,6443328,0.09311958,40225448341.0,5782.78455,Generation X
28039,Peru,2018,False,0,19.0,32203944,0.058998985,223000000000.0,6957.793411,Generation X
28040,Philippines,2018,False,0,62.0,108568836,0.057106627,347000000000.0,3252.110274,Generation X
28041,Poland,2018,False,0,12.0,37974750,0.031599945,587000000000.0,15468.48222,Generation X
28042,Portugal,2018,False,0,0.0,10283822,0.0,242000000000.0,23551.04829,Generation X
28043,Puerto Rico,2018,False,0,1.0,3193354,0.0,101000000000.0,31604.70151,Generation X
28044,Republic of Korea,2018,False,0,26.0,297298,8.745433874,50500000000000.0,45492.80202,Generation X
28045,Republic of Moldova,2018,False,0,0.0,107001,0.0,1340000000000.0,1462.374181,Generation X
28046,Romania,2018,False,0,8.0,19473970,0.041080478,241000000000.0,12398.98198,Generation X
28047,Russian Federation,2018,False,0,58.0,144477859,0.040144559,1660000000000.0,11287.35528,Generation X
28048,Saint Vincent and the Grenadines,2018,False,0,1.0,15574909,0.0,23116699808.0,1458.069093,Generation X
28049,Serbia,2018,False,0,1.0,6982604,0.014321305,50640650221.0,7252.401858,Generation X
28050,Seychelles,2018,False,0,0.0,96762,0.0,1547690759.0,15994.81986,Generation X
28051,Singapore,2018,False,0,1.0,5638676,0.01773466,376000000000.0,66679.04649,Generation X
28052,Slovakia,2018,False,0,1.0,40895,2.44528671,106000000000.0,19380.51351,Generation X
28053,Slovenia,2018,False,0,1.0,2073894,0.048218472,54137142149.0,26104.10279,Generation X
28054,South Africa,2018,False,0,6.0,57339635,0.010463966,405000000000.0,7005.095413,Generation X
28055,Spain,2018,False,0,4.0,46797754,0.008547419,1420000000000.0,30349.7521,Generation X
28056,Sweden,2018,False,0,5.0,10175214,0.049139016,555000000000.0,54589.06039,Generation X
28057,Switzerland,2018,False,0,2.0,8514329,0.023489813,736000000000.0,86388.40495,Generation X
28058,Tajikistan,2018,False,0,16.0,9128132,0.0,7765014424.0,853.2188734,Generation X
28059,Thailand,2018,False,0,16.0,71127802,0.02249472,507000000000.0,7296.879608,Generation X
28060,Turkey,2018,False,0,38.0,82809304,0.0,778000000000.0,9454.348443,Generation X
28061,Ukraine,2018,False,0,15.0,44622518,0.033615315,131000000000.0,3096.561697,Generation X
28062,United Kingdom,2018,False,0,10.0,66460344,0.015046567,2900000000000.0,43646.95197,Generation X
28063,United States of America,2018,False,0,394.0,326838199,0.120548945,20600000000000.0,63064.41841,Generation X
28064,Uruguay,2018,False,0,3.0,3427042,0.08753905,64515038268.0,18703.86029,Generation X
28065,Uzbekistan,2018,False,0,75.0,32956100,0.227575472,52633143808.0,1597.068337,Generation X
28066,Antigua and Barbuda,2017,False,0,0.0,91119,0.0,1467977778.0,15383.5764,Generation X
28067,Argentina,2017,False,0,34.0,44044811,0.07719411,644000000000.0,14613.04182,Generation X
28068,Armenia,2017,False,0,0.0,2851923,0.0,11527458566.0,3914.527854,Generation X
28069,Australia,2017,False,0,16.0,24594202,0.065055984,1330000000000.0,53934.25018,Generation X
28070,Austria,2017,False,0,3.0,8797566,0.034100341,416000000000.0,47312.00623,Generation X
28071,Belarus,2017,False,0,4.0,9458989,0.0,54726595249.0,5785.670673,Generation X
28072,Belgium,2017,False,0,4.0,11375158,0.035164347,502000000000.0,44089.31009,Generation X
28073,Brazil,2017,False,0,95.0,208504960,0.045562465,2060000000000.0,9928.675897,Generation X
28074,Brunei Darussalam,2017,False,0,0.0,430276,0.0,12128104859.0,28571.60829,Generation X
28075,Bulgaria,2017,False,0,2.0,7075947,0.028264768,59199447421.0,8366.293221,Generation X
28076,Canada,2017,False,0,11.0,36545236,0.030099682,1650000000000.0,45129.35644,Generation X
28077,Chile,2017,False,0,4.0,18368577,0.021776319,277000000000.0,14998.81706,Generation X
28078,"China, Hong Kong SAR",2017,False,0,3.0,1396215000,0.000214867,12300000000000.0,8816.986905,Generation X
28079,Colombia,2017,False,0,67.0,48351671,0.138568117,312000000000.0,6376.706716,Generation X
28080,Costa Rica,2017,False,0,1.0,4993842,0.020024662,60516043590.0,12225.57449,Generation X
28081,Croatia,2017,False,0,0.0,4124531,0.0,56214427431.0,13629.28959,Generation X
28082,Cuba,2017,False,0,3.0,11336405,0.026463416,96851000000.0,8541.213686,Generation X
28083,Cyprus,2017,False,0,0.0,1208523,0.0,22870833710.0,26608.87509,Generation X
28084,Czechia,2017,False,0,1.0,10594438,0.009438915,219000000000.0,20636.19995,Generation X
28085,Denmark,2017,False,0,2.0,5764980,0.034692228,332000000000.0,57610.09818,Generation X
28086,Dominican Republic,2017,False,0,4.0,10647244,0.037568407,79997975622.0,7609.353275,Generation X
28087,Ecuador,2017,False,0,50.0,16696944,0.299455996,104000000000.0,6213.503127,Generation X
28088,Egypt,2017,False,0,2.0,101789386,0.001964841,236000000000.0,2444.290387,Generation X
28089,El Salvador,2017,False,0,2.0,6266654,0.031914958,24979190000.0,3910.254403,Generation X
28090,Estonia,2017,False,0,0.0,1317384,0.0,26857880622.0,20387.28315,Generation X
28091,Finland,2017,False,0,2.0,5508214,0.03630941,255000000000.0,46297.49635,Generation X
28092,Georgia,2017,False,0,1.0,3728004,0.026824006,16242916916.0,4357.000936,Generation X
28093,Germany,2017,False,0,16.0,82657002,0.019357102,3680000000000.0,44542.2952,Generation X
28094,Greece,2017,False,0,0.0,10754679,0.0,199000000000.0,18536.19072,Generation X
28095,Grenada,2017,False,0,0.0,120921,0.0,1125685185.0,10152.83281,Generation X
28096,Guatemala,2017,False,0,7.0,16087418,0.043512265,71654134379.0,4454.04815,Generation X
28097,Hungary,2017,False,0,3.0,9787966,0.030649882,143000000000.0,14623.69665,Generation X
28098,Iceland,2017,False,0,0.0,343400,0.0,24728285177.0,72010.14903,Generation X
28099,Ireland,2017,False,0,2.0,4807388,0.0,335000000000.0,69601.68388,Generation X
28100,Israel,2017,False,0,3.0,8713300,0.034430124,355000000000.0,40774.12961,Generation X
28101,Italy,2017,False,0,7.0,60536709,0.011563232,1960000000000.0,32326.67421,Generation X
28102,Japan,2017,False,0,59.0,126972000,0.046466938,4930000000000.0,38891.08627,Generation X
28103,Jordan,2017,False,0,0.0,10215381,0.0,41408960845.0,4231.51828,Generation X
28104,Kazakhstan,2017,False,0,31.0,18037776,0.171861542,167000000000.0,9247.581331,Generation X
28105,Kuwait,2017,False,0,1.0,4124904,0.024242988,121000000000.0,29759.46747,Generation X
28106,Kyrgyzstan,2017,False,0,18.0,6198200,0.290406892,7702934800.0,1242.769643,Generation X
28107,Latvia,2017,False,0,0.0,1942248,0.0,30408509602.0,15656.34749,Generation X
28108,Lebanon,2017,False,0,0.0,6109252,0.0,53324800959.0,7819.60467,Generation X
28109,Lithuania,2017,False,0,1.0,2828403,0.035355641,47640770634.0,16843.69965,Generation X
28110,Luxembourg,2017,False,0,0.0,596336,0.0,65549868207.0,109921.0314,Generation X
28111,Maldives,2017,False,0,0.0,472442,0.0,4754175869.0,9577.346946,Generation X
28112,Malta,2017,False,0,0.0,467999,0.0,13221298308.0,28250.69777,Generation X
28113,Mauritius,2017,False,0,0.0,1264613,0.0,13259351418.0,10484.90836,Generation X
28114,Mexico,2017,False,0,115.0,122839258,0.09361828,1160000000000.0,9287.849587,Generation X
28115,Montenegro,2017,False,0,0.0,622373,0.0,4844592067.0,7784.06529,Generation X
28116,Netherlands,2017,False,0,8.0,17131296,0.04669816,832000000000.0,48554.99228,Generation X
28117,Nicaragua,2017,False,0,5.0,6480532,0.07715416,13785876629.0,2159.156714,Generation X
28118,North Macedonia,2017,False,0,0.0,2074502,0.0,11307058382.0,5450.492881,Generation X
28119,Panama,2017,False,0,3.0,4096063,0.073241061,62202725204.0,15146.40851,Generation X
28120,Paraguay,2017,False,0,7.0,6355404,0.110142487,38997129474.0,5678.869972,Generation X
28121,Peru,2017,False,0,11.0,31605486,0.034804084,211000000000.0,6710.507602,Generation X
28122,Philippines,2017,False,0,21.0,106738501,0.01967425,328000000000.0,3123.245642,Generation X
28123,Poland,2017,False,0,10.0,37974826,0.026333235,527000000000.0,13864.68176,Generation X
28124,Portugal,2017,False,0,0.0,10300300,0.0,221000000000.0,21437.3475,Generation X
28125,Puerto Rico,2017,False,0,0.0,3325286,0.0,103000000000.0,31108.76057,Generation X
28126,Republic of Korea,2017,False,0,23.0,290239,7.924503599,47600000000000.0,43033.4408,Generation X
28127,Republic of Moldova,2017,False,0,7.0,107281,6.524920536,1260000000000.0,1407.096929,Generation X
28128,Romania,2017,False,0,13.0,19588715,0.066364741,212000000000.0,10807.00917,Generation X
28129,Russian Federation,2017,False,0,76.0,144496739,0.052596343,1570000000000.0,10720.33266,Generation X
28130,Saint Vincent and the Grenadines,2017,False,0,0.0,15157793,0.0,20996564752.0,1361.701972,Generation X
28131,Serbia,2017,False,0,0.0,7020858,0.0,44179055280.0,6292.543629,Generation X
28132,Seychelles,2017,False,0,0.0,95843,0.0,1528242026.0,15945.26493,Generation X
28133,Singapore,2017,False,0,0.0,5612253,0.0,343000000000.0,61176.45636,Generation X
28134,Slovakia,2017,False,0,0.0,40574,0.0,95157888667.0,17494.72879,Generation X
28135,Slovenia,2017,False,0,1.0,2066388,0.048393622,48469082710.0,23455.94473,Generation X
28136,South Africa,2017,False,0,6.0,56641209,0.010592994,381000000000.0,6690.939847,Generation X
28137,Spain,2017,False,0,6.0,46593236,0.012877406,1310000000000.0,28100.58624,Generation X
28138,Sweden,2017,False,0,3.0,10057698,0.029827899,541000000000.0,53791.50873,Generation X
28139,Switzerland,2017,False,0,0.0,8451840,0.0,704000000000.0,83352.08865,Generation X
28140,Tajikistan,2017,False,0,5.0,8925525,0.056019114,7536439875.0,848.6723799,Generation X
28141,Thailand,2017,False,0,10.0,70898202,0.01410473,456000000000.0,6593.818352,Generation X
28142,Turkey,2017,False,0,38.0,82089826,0.0,859000000000.0,10589.66772,Generation X
28143,Ukraine,2017,False,0,29.0,44831135,0.064687187,112000000000.0,2638.326055,Generation X
28144,United Kingdom,2017,False,0,8.0,66058859,0.012110412,2700000000000.0,40857.75558,Generation X
28145,United States of America,2017,False,0,352.0,325122128,0.108267008,19500000000000.0,60109.65573,Generation X
28146,Uruguay,2017,False,0,4.0,3422200,0.116883876,64233966861.0,18690.89384,Generation X
28147,Uzbekistan,2017,False,0,82.0,32388600,0.2531755,62081323299.0,1916.764642,Generation X
28148,Antigua and Barbuda,2020,False,1,0.0,92664,0.0,1370281481.0,13992.74448,Generation X
28149,Argentina,2020,False,1,34.0,45376763,0.0,389000000000.0,8579.017773,Generation X
28150,Armenia,2020,False,1,0.0,2805608,0.0,12641209802.0,4266.018074,Generation X
28151,Australia,2020,False,1,349.0,25655289,1.36034328,1330000000000.0,51692.84275,Generation X
28152,Austria,2020,False,1,41.0,8916864,0.459802908,433000000000.0,48586.80132,Generation X
28153,Belarus,2020,False,1,4.0,9379952,0.0,60258239056.0,6424.152176,Generation X
28154,Belgium,2020,False,1,4.0,11538604,0.0,522000000000.0,45159.34822,Generation X
28155,Brazil,2020,False,1,95.0,213196304,0.0,1440000000000.0,6796.844542,Generation X
28156,Brunei Darussalam,2020,False,1,0.0,441725,0.0,12005825770.0,27442.95383,Generation X
28157,Bulgaria,2020,False,1,2.0,6934015,0.0,69889347433.0,10079.20338,Generation X
28158,Canada,2020,False,1,11.0,38037204,0.0,1650000000000.0,43294.64816,Generation X
28159,Chile,2020,False,1,4.0,19300315,0.0,253000000000.0,13231.70421,Generation X
28160,"China, Hong Kong SAR",2020,False,1,3.0,1411100000,0.0,14700000000000.0,10434.77519,Generation X
28161,Colombia,2020,False,1,67.0,50930662,0.0,271000000000.0,5334.556042,Generation X
28162,Costa Rica,2020,False,1,54.0,5123105,1.054048277,61846895121.0,12140.85415,Generation X
28163,Croatia,2020,False,1,0.0,4047680,0.0,57203783203.0,14134.16268,Generation X
28164,Cuba,2020,False,1,3.0,11300698,0.0,107000000000.0,9477.852873,Generation X
28165,Cyprus,2020,False,1,0.0,1237537,0.0,24612646488.0,27527.84531,Generation X
28166,Czechia,2020,False,1,54.0,10697858,0.504773946,245000000000.0,22931.2746,Generation X
28167,Denmark,2020,False,1,2.0,5831404,0.0,356000000000.0,61063.31643,Generation X
28168,Dominican Republic,2020,False,1,4.0,10999664,0.0,78844702329.0,7268.19691,Generation X
28169,Ecuador,2020,False,1,210.0,17588595,1.193955515,98808010000.0,5600.389615,Generation X
28170,Egypt,2020,False,1,2.0,107465134,0.0,365000000000.0,3569.206841,Generation X
28171,El Salvador,2020,False,1,2.0,6292731,0.0,24638720000.0,3798.636521,Generation X
28172,Estonia,2020,False,1,14.0,1329522,1.053010029,30650285472.0,23027.027,Generation X
28173,Finland,2020,False,1,2.0,5529543,0.0,270000000000.0,48744.98813,Generation X
28174,Georgia,2020,False,1,16.0,3722716,0.429793731,15846489611.0,4266.690795,Generation X
28175,Germany,2020,False,1,365.0,83160871,0.438908342,3850000000000.0,46208.42947,Generation X
28176,Greece,2020,False,1,0.0,10698599,0.0,189000000000.0,17622.541,Generation X
28177,Grenada,2020,False,1,0.0,123663,0.0,1042100556.0,9261.551876,Generation X
28178,Guatemala,2020,False,1,134.0,16858333,0.794859136,77604632171.0,4603.339617,Generation X
28179,Hungary,2020,False,1,3.0,9750149,0.0,156000000000.0,15980.74089,Generation X
28180,Iceland,2020,False,1,5.0,366463,1.364394223,21718075725.0,59270.18005,Generation X
28181,Ireland,2020,False,1,2.0,4985382,0.0,426000000000.0,85267.76474,Generation X
28182,Israel,2020,False,1,3.0,9215100,0.0,407000000000.0,44168.94364,Generation X
28183,Italy,2020,False,1,7.0,59438851,0.0,1890000000000.0,31714.22095,Generation X
28184,Japan,2020,False,1,59.0,126261000,0.0,5060000000000.0,40193.25244,Generation X
28185,Jordan,2020,False,1,0.0,10928721,0.0,43697659296.0,4282.765825,Generation X
28186,Kazakhstan,2020,False,1,171.0,18755666,0.911724489,171000000000.0,9122.23343,Generation X
28187,Kuwait,2020,False,1,1.0,4360444,0.0,106000000000.0,24811.76971,Generation X
28188,Kyrgyzstan,2020,False,1,18.0,6579900,0.0,7735976273.0,1173.611304,Generation X
28189,Latvia,2020,False,1,17.0,1900449,0.894525452,33707320816.0,17726.25294,Generation X
28190,Lebanon,2020,False,1,0.0,5662923,0.0,31735217785.0,4649.547646,Generation X
28191,Lithuania,2020,False,1,34.0,2794885,1.216508014,56546957475.0,20233.64135,Generation X
28192,Luxembourg,2020,False,1,0.0,630419,0.0,73353132794.0,116014.6025,Generation X
28193,Maldives,2020,False,1,0.0,514438,0.0,3742769967.0,6924.105745,Generation X
28194,Malta,2020,False,1,0.0,515332,0.0,14647384608.0,27884.64283,Generation X
28195,Mauritius,2020,False,1,21.0,1265740,1.659108506,10920606198.0,8627.843157,Generation X
28196,Mexico,2020,False,1,1495.0,125998302,1.186523926,1070000000000.0,8329.271313,Generation X
28197,Montenegro,2020,False,1,0.0,621306,0.0,4769860741.0,7677.152226,Generation X
28198,Netherlands,2020,False,1,90.0,17441500,0.516010664,914000000000.0,52397.11671,Generation X
28199,Nicaragua,2020,False,1,5.0,6755895,0.0,12621505383.0,1905.261152,Generation X
28200,North Macedonia,2020,False,1,4.0,2072531,0.193000732,12263710123.0,5917.262575,Generation X
28201,Panama,2020,False,1,3.0,4294396,0.0,53977036995.0,12509.83529,Generation X
28202,Paraguay,2020,False,1,7.0,6618695,0.0,35670301496.0,5001.07276,Generation X
28203,Peru,2020,False,1,11.0,33304756,0.0,202000000000.0,6126.87454,Generation X
28204,Philippines,2020,False,1,21.0,112190977,0.0,361000000000.0,3298.829586,Generation X
28205,Poland,2020,False,1,10.0,37899070,0.0,597000000000.0,15720.99466,Generation X
28206,Portugal,2020,False,1,0.0,10297081,0.0,229000000000.0,22176.29671,Generation X
28207,Puerto Rico,2020,False,1,0.0,3281538,0.0,103000000000.0,32290.92114,Generation X
28208,Republic of Korea,2020,False,1,23.0,311685,0.0,49600000000000.0,44475.18917,Generation X
28209,Republic of Moldova,2020,False,1,7.0,106290,0.0,1290000000000.0,1332.049211,Generation X
28210,Romania,2020,False,1,13.0,19265250,0.0,249000000000.0,12896.08862,Generation X
28211,Russian Federation,2020,False,1,76.0,144073139,0.0,1480000000000.0,10126.72179,Generation X
28212,Saint Vincent and the Grenadines,2020,False,1,0.0,16436120,0.0,24644234595.0,1471.830962,Generation X
28213,Serbia,2020,False,1,15.0,6899126,0.217418844,53335016425.0,7720.510572,Generation X
